seed,model,train_ratio,epoch,train_samples,source_loads,target_load,use_augmentation,amp_scale_min,amp_scale_max,noise_snr_min_db,noise_snr_max_db,max_time_shift,train_loss,train_acc,train_macro_f1,source_val_loss,source_val_acc,source_val_macro_f1
42,MS-CNN-BiLSTM-Attention,0.5,8,2423,0+1+2,3,True,0.8,1.2,10.0,30.0,64,0.16980679627789283,0.9500619067271977,0.9501048776291791,0.17752843698044515,0.9453457771408544,0.946902180002365
42,MS-CNN-BiLSTM-Attention,0.5,9,2423,0+1+2,3,True,0.8,1.2,10.0,30.0,64,0.1303443956168486,0.961617829137433,0.9618951618405243,0.08068399385367496,0.970812286546554,0.9705846860099182
42,MS-CNN-BiLSTM-Attention,0.5,10,2423,0+1+2,3,True,0.8,1.2,10.0,30.0,64,0.08338466896112429,0.9810152703260421,0.9812435278347525,0.0514894130084872,0.9848915670858377,0.9849192211792624
42,MS-CNN-BiLSTM-Attention,1.0,1,4866,0+1+2,3,True,0.8,1.2,10.0,30.0,64,2.002832320924164,0.229140978216194,0.20952054694327343,1.5291387058975747,0.4694427905778027,0.38482652314396826
42,MS-CNN-BiLSTM-Attention,1.0,2,4866,0+1+2,3,True,0.8,1.2,10.0,30.0,64,0.9485135156825105,0.6954377311960542,0.6920513349639967,0.41758635620569945,0.8643529523776693,0.8422198484577846
42,MS-CNN-BiLSTM-Attention,1.0,3,4866,0+1+2,3,True,0.8,1.2,10.0,30.0,64,0.3176353650969142,0.9157418824496506,0.9149177144682568,0.4248726427882111,0.8213306855051515,0.7745739768386922
42,MS-CNN-BiLSTM-Attention,1.0,4,4866,0+1+2,3,True,0.8,1.2,10.0,30.0,64,0.21289723126720705,0.9412248253185368,0.9408573867290467,0.06393927502789026,0.9887330396591475,0.9890080182028451
42,MS-CNN-BiLSTM-Attention,1.0,5,4866,0+1+2,3,True,0.8,1.2,10.0,30.0,64,0.11784761003610948,0.9706124126592683,0.970905541400423,0.19838617421665847,0.9274305109257795,0.9166208046309028
42,MS-CNN-BiLSTM-Attention,1.0,6,4866,0+1+2,3,True,0.8,1.2,10.0,30.0,64,0.11206016958102835,0.9660912453760789,0.966348320299592,0.042036201215282974,0.9867474188599893,0.9870635972297418
42,MS-CNN-BiLSTM-Attention,1.0,7,4866,0+1+2,3,True,0.8,1.2,10.0,30.0,64,0.09888800362735968,0.971023427866831,0.9714985966844655,0.03235020975944832,0.987776571234868,0.9880600989368813
42,MS-CNN-BiLSTM-Attention,1.0,8,4866,0+1+2,3,True,0.8,1.2,10.0,30.0,64,0.06875087515260768,0.9804767776407727,0.9807538474065678,0.056933008430763876,0.9789938334987199,0.9793580227625633
42,MS-CNN-BiLSTM-Attention,1.0,9,4866,0+1+2,3,True,0.8,1.2,10.0,30.0,64,0.08824239911774133,0.9726674886970818,0.9730044161521342,0.14135438750748194,0.9463994215160252,0.9424003538059996
42,MS-CNN-BiLSTM-Attention,1.0,10,4866,0+1+2,3,True,0.8,1.2,10.0,30.0,64,0.04997708855990735,0.9854089601315249,0.9856519606511709,0.014911333389025993,0.9940764488569442,0.9942907657461175
2024,CNN1D,0.1,1,472,0+1+2,3,True,0.8,1.2,10.0,30.0,64,2.1923524969715182,0.23516949152542374,0.19514159629819144,2.2787643653969414,0.14308673484044496,0.04822228225738554
2024,CNN1D,0.1,2,472,0+1+2,3,True,0.8,1.2,10.0,30.0,64,1.9253927954172685,0.6228813559322034,0.581002392039229,2.1387519372115906,0.28701558738530664,0.17462730318457922
2024,CNN1D,0.1,3,472,0+1+2,3,True,0.8,1.2,10.0,30.0,64,1.7303817332801172,0.75,0.709704883066041,1.8732230351141563,0.5411828183364974,0.4832016976371228
2024,CNN1D,0.1,4,472,0+1+2,3,True,0.8,1.2,10.0,30.0,64,1.5409255755149711,0.8241525423728814,0.8048346891572775,1.581291384251581,0.7548552148508195,0.6975604894456625
2024,CNN1D,0.1,5,472,0+1+2,3,True,0.8,1.2,10.0,30.0,64,1.3853918354390031,0.836864406779661,0.8255094329059635,1.3350140744280683,0.8059836197436384,0.7678601737570562
2024,CNN1D,0.1,6,472,0+1+2,3,True,0.8,1.2,10.0,30.0,64,1.2314461813134663,0.8559322033898306,0.8486271308302799,1.1509945134974342,0.8407199203517525,0.8195122344812352
